cell_id,well_id,cluster_id,true_cell_type,n_genes,n_counts,pct_mito,doublet_score,ambient_rna_score,stress_signature_score,structural_marker_score,calcium_marker_score,fibroblast_marker_score,stress_marker_score,cell_cycle_marker_score,qc_decision,qc_reason,qc_near_threshold
W0018_C005,W0018,5,fibroblast_contamination,1832,2993,15.304277021779926,0.11496251418353573,0.20582479725265204,0.3671119615333587,-1.1921285555878853,0.8596435933381525,1.5484274667886337,0.6681369465560177,0.037348466181615136,keep,pass,False
W0018_C006,W0018,0,immature_cm,1772,7496,12.155260480036283,0.21219410201820849,0.32265019875180273,0.6064428921239706,-0.32857405069882517,-0.39057337045249224,0.2959856159956023,0.9668450277605383,0.43678466388030107,drop,ambient_rna,False
W0018_C007,W0018,2,immature_cm,2036,6794,9.648720970625526,0.4166227030016848,0.20674337566297013,0.41965095802839203,-0.605382741084494,-0.12989570368181164,0.2261517457965085,0.4600628836458613,-1.487249073881108,drop,doublet,False
W0018_C008,W0018,4,stressed_cm,1055,5048,14.213665876145356,0.09066508298667768,0.18092322572070463,0.1272319052515094,-1.174369858960394,-0.7324638534308248,0.2231607864577881,0.6549527085551363,-0.011543837878148,keep,pass,False
W0018_C009,W0018,1,immature_cm,527,5626,12.424186605118283,0.06742581156593269,0.22033814584200023,0.583063609126329,-1.6668446796927348,-1.520297113665186,-0.6030825311550142,0.6317793595121965,2.849867672981655,review,near_low_genes,True
W0018_C010,W0018,0,immature_cm,1722,5762,16.434067387690856,0.06647997891618164,0.23063541352142208,0.82256560338906,-0.8143582447919053,-0.451417544347924,-0.5904686703201452,1.2431938552937898,-0.3870460741434564,review,near_ambient,True
W0018_C011,W0018,4,stressed_cm,2362,7192,16.221622575280414,0.19789518143267784,0.2542467614643121,0.3765829463749264,1.9533773840421285,0.372619679305938,-0.011995692194231354,-0.11804493394482463,0.6061309950404792,drop,ambient_rna,False
W0018_C012,W0018,0,immature_cm,1264,5501,18.543693375105402,0.16600041227727544,0.38400721602099774,1.001344146390521,-0.0698676173990338,-0.5276900170432107,-0.16343047969929583,0.6902021542463831,-1.0677429232113318,drop,ambient_rna,True
W0018_C013,W0018,5,fibroblast_contamination,1487,7210,10.784586771439209,0.21303546570767468,0.18219446311592072,0.7301288125009147,-0.05567690729476671,-2.1602183355004896,0.6863552304415175,0.6091107041329942,0.5099467349803065,keep,pass,False
W0018_C014,W0018,5,fibroblast_contamination,1638,6674,19.9107991801242,0.057742470706896726,0.6026449570902256,1.00396048990984,-0.9685126421543255,-1.2573288050177365,0.8404103789386616,0.6485113654623261,-0.44595538996884854,drop,ambient_rna,True
W0018_C015,W0018,1,immature_cm,2605,5764,12.281648598508772,0.14919979941390718,0.2711805727502613,-0.40414625218439504,-1.0785612614703406,0.819480400011417,-0.4778783011199508,0.3708195798468372,-1.270381770517928,drop,ambient_rna,False
W0018_C016,W0018,5,fibroblast_contamination,1970,7542,16.236000528677362,0.08679090053003456,0.19832909098496176,-0.04415066143640067,-0.31389881908794126,-0.005660736180291198,0.43298946444921405,0.29880678582097187,0.7671474633278487,keep,pass,False
W0018_C017,W0018,1,immature_cm,1615,6723,19.917932250046178,0.39065646120603104,0.38261139421133394,0.9737844539272049,-0.6566996964662325,-0.23733279169625332,-0.14333217171539925,1.0257621799511012,-0.14694265864618344,drop,doublet;ambient_rna,True
W0018_C018,W0018,0,immature_cm,1615,4408,23.348917118681168,0.07425437033699266,0.28769635328165355,0.7105581435578157,-2.2576486831357228,0.19753223955876986,-0.06878422246010853,1.372480363242723,0.06289002263910975,drop,high_mito;ambient_rna,False
W0018_C019,W0018,5,fibroblast_contamination,1338,6509,14.900062981934122,0.1933246448347059,0.31642465828196265,0.8163766263778403,-0.27567945758494217,-0.2891480489334093,1.2472090345781,0.598217493982905,0.2328355115275523,drop,ambient_rna,False
W0018_C020,W0018,0,immature_cm,1854,4857,15.722553927836111,0.3249053607512478,0.18062065464351176,0.44241928893033045,-0.3522025583961553,-0.9878757657037759,-0.1181564260502651,0.43122511305717937,-0.4109242485395642,review,near_doublet,True
W0018_C021,W0018,1,immature_cm,1524,8096,12.623685908670655,0.3263802194590111,0.3145404856757018,0.1579657298175765,1.576427249273678,-0.8751613491208478,-0.12354949446675215,1.1728726453097391,-0.18761012532776056,drop,ambient_rna,True
W0018_C022,W0018,0,immature_cm,1458,6480,17.343029216981876,0.015183118592267508,0.1589850841752317,0.5274755482781481,-0.6100769634289905,0.1779890018259177,0.31366260687870007,0.18543444355151723,1.152800113524815,keep,pass,False
W0018_C023,W0018,0,immature_cm,1140,4871,19.680004075191587,0.05692087140482886,0.19721196869803675,1.0232227769070983,-2.318559436514808,0.20968091000337896,-0.21177464222641126,0.5583367760990874,0.2071310594946507,review,near_high_mito,True
W0018_C024,W0018,5,fibroblast_contamination,1291,2893,18.88565757281204,0.0697166759795297,0.1984574544464526,0.901776754208166,-0.9611727528741022,-0.6512056579726894,0.6650151305369322,0.8638661674465806,-0.5447536408915361,review,near_high_mito,True
W0018_C025,W0018,1,immature_cm,1183,6475,15.61327191313126,0.0971376615628833,0.21742424784531394,0.7354842233067354,1.8350206792485495,-0.2622728356426075,0.22415297144459784,1.0219732089377964,0.07229315885896379,keep,pass,False
W0018_C026,W0018,1,immature_cm,1999,8155,18.695080308173146,0.05579804011775852,0.2902417715525432,1.0458204794737016,-0.429834590770944,-0.8079763586723943,0.19279971713914215,1.112471261424476,-0.5906395525166539,drop,ambient_rna,True
W0018_C027,W0018,4,stressed_cm,2963,5818,9.145283745619064,0.1701256506534061,0.14756794046204924,-0.17216361509498612,0.6460429718224083,-0.14217365593472236,0.20193165607723704,0.26428936412709103,-1.5828872228488717,keep,pass,False
W0018_C028,W0018,2,immature_cm,2611,7700,13.254099341419897,0.46165790726409417,0.17384772807919155,0.6030851286568799,2.759824746728911,0.6970048375883118,-0.4781394824135608,0.43700885784316046,-0.597393626053342,drop,doublet,False
W0018_C029,W0018,1,immature_cm,2146,5379,14.717897306496877,0.10817366209734777,0.28171022934501494,0.7762587268215775,-0.11774375271547244,-0.43408518906301086,-0.25539805568414964,0.6440775449316875,0.6388221506881709,drop,ambient_rna,False
W0018_C030,W0018,0,immature_cm,1761,5794,11.901365337636944,0.19303354129888503,0.20876902012531684,0.6163277666110787,-0.02177069196281986,0.42868181554620877,-0.03448780382391118,0.6555220172803476,0.582062020106362,keep,pass,False
W0018_C031,W0018,1,immature_cm,2110,5710,22.318018212315287,0.276617116485479,0.22785331531680764,0.3325692721346738,-1.2140946377662825,-1.5583669850062667,-0.41008581429192564,0.5015698640725865,0.5867896639574222,drop,high_mito,True
W0018_C032,W0018,1,immature_cm,806,3942,19.048220784372617,0.07070603463174609,0.410951204134113,0.8083532920461325,-2.342534609491289,-2.395032061268494,-0.2682378143157904,0.40207533389065486,-0.4996378211318734,drop,ambient_rna,True
W0018_C033,W0018,1,immature_cm,2617,5928,14.130353414809901,0.047669545115665374,0.22220400188759637,-0.33238685907240817,-1.1760748239156704,0.1785526182339094,0.24179416485446292,0.09889315120427189,0.28988100867282535,keep,pass,False
W0018_C034,W0018,2,immature_cm,2048,5644,12.046454831581878,0.05008746348327642,0.22332444023892795,-0.04260378207829518,-0.7529934729217462,-1.1946449102035497,-0.306132032009014,0.6788974691464774,-0.3544575592402109,keep,pass,False
W0018_C035,W0018,1,immature_cm,2505,5080,15.113805647472962,0.11060727324109358,0.3862895792771929,0.7757020981027134,-0.05478687510701863,0.1805478122477434,-0.32389121183010583,0.597608510065597,0.3857321265867002,drop,ambient_rna,False
W0018_C036,W0018,4,stressed_cm,1548,4866,22.277899130530045,0.1282216744987411,0.27991599946984475,0.43907176536918735,-0.6591908001361411,-0.7240538582603908,0.279829445408274,0.5550744520159074,-0.4726927860922247,drop,high_mito;ambient_rna,False
W0018_C037,W0018,4,stressed_cm,1277,5190,16.407646566486992,0.020484611632493505,0.3608411215240582,1.0192580390671457,-1.0778679932497388,-0.8048089538288714,0.289867388629765,1.065829539119591,-1.723486131339551,drop,ambient_rna,False
W0018_C038,W0018,4,stressed_cm,1870,7036,13.130677316226782,0.17563289090271825,0.16462642002708625,0.1787518084233719,-0.5315211203994156,-0.36281351660011385,0.44668110722310567,0.7340797574496299,0.535221584800287,keep,pass,False
W0018_C039,W0018,0,immature_cm,1842,6778,14.136194609099375,0.31899448491798965,0.21117886648053016,-0.09301541676310965,-0.9699280756135267,-1.975545694577309,0.3428520617724295,0.490339181626047,1.0149906573884213,review,near_doublet,True
W0018_C040,W0018,5,fibroblast_contamination,1337,6240,23.374474524542496,0.14105827944618393,0.20732156588319245,1.0403001062248256,-1.3591634054445851,-0.4193205353785831,1.2250588829942515,1.1454444420249208,-0.17904395995684358,drop,high_mito,False
W0018_C041,W0018,4,stressed_cm,1724,4586,19.37703043684274,0.03060813189594531,0.33969296919137576,0.6385608102977258,-2.127899619914994,-0.5742313232294838,0.23729380500180172,-0.07050392331496502,0.43949432968350965,drop,ambient_rna,True
W0018_C042,W0018,4,stressed_cm,1563,4060,14.55495185948903,0.22779596434683852,0.2175333480855282,0.40055922393241516,-0.5551290845280132,-0.6914023867351836,-0.059493729378395706,0.8662352251106985,1.2901683494375082,keep,pass,False
W0018_C043,W0018,5,fibroblast_contamination,1347,5425,16.218234594435277,0.08338880731047617,0.24943193352949714,0.48239093188231363,-1.3085065332331296,-1.0983699971899634,0.9100259655269398,0.15017772201859475,0.9557320559566389,review,near_ambient,True
W0018_C044,W0018,1,immature_cm,1661,6464,25.4690086458926,0.2543875598993095,0.5407827737131996,0.9754665325184604,-1.6265764500957252,-0.8132059517733907,0.37545287282493134,0.7362955019424001,2.040388959902015,drop,high_mito;ambient_rna,False
W0018_C045,W0018,1,immature_cm,1056,5712,16.87880355745245,0.11910889975123883,0.18908272894804626,0.29280792035513725,-1.532018354139814,-1.091344348946873,-0.15912693988995813,0.30745260613292624,-0.5163951396624715,keep,pass,False
W0018_C046,W0018,5,fibroblast_contamination,1546,5792,13.286746797378061,0.020453535327256772,0.2344847096908857,-0.24698216081139446,-0.06039656981786623,-0.9762159056665892,0.570630784573065,0.3899220727763428,1.0720243782165435,review,near_ambient,True
W0018_C047,W0018,1,immature_cm,1265,3914,19.177380332171747,0.11095741997524823,0.2701259800397515,0.8143076075414108,-0.3952504249947049,-1.047815266018921,0.42837563989549926,1.0190408734258094,2.032411404606159,drop,ambient_rna,True
W0018_C048,W0018,5,fibroblast_contamination,2020,6274,15.565852694400812,0.33719449235853727,0.29599175391658245,0.9109399887509699,-1.0912309114737506,-1.0344834498230673,0.8450205859129466,0.6950859232264153,0.20213548617603144,drop,ambient_rna,True
W0018_C049,W0018,1,immature_cm,1087,6032,21.207626091577794,0.08132156413569677,0.440381591511229,0.661873788324431,0.14004083881008234,-1.3907515052763988,0.1286767628850083,0.4607987656345096,0.07650140239200193,drop,high_mito;ambient_rna,False
W0018_C050,W0018,5,fibroblast_contamination,1327,4573,9.221145011069249,0.22727652425309317,0.2124362865781335,0.345154766767823,-0.11249129792855384,-0.8058557379052762,0.8104684730267089,0.31505351495427625,-0.26967004971303293,keep,pass,False
W0018_C051,W0018,5,fibroblast_contamination,1090,4493,22.19084910150803,0.20880289864536825,0.40818925428620034,1.1445990791709524,-2.0095156274393524,-2.0192353204984217,0.5851375610620706,0.5189663336931019,1.2921575899981677,drop,high_mito;ambient_rna,False
W0018_C052,W0018,4,stressed_cm,2068,7652,10.074552227906105,0.04870770742119182,0.40128048609810396,0.052121962863938,0.4330429817402983,-0.023435546004734298,-0.16440712986644643,0.6482712521034888,-1.0342642044818888,drop,ambient_rna,False
W0018_C053,W0018,1,immature_cm,2179,7925,14.330267250010056,0.08901583391392519,0.2651547694548418,-0.005049016713896348,-0.011594817246374345,0.2513503446569788,-0.8553172981335693,0.6657697923595431,0.3662085711529902,drop,ambient_rna,False
W0018_C054,W0018,4,stressed_cm,1906,6841,16.32101599018341,0.23890318738668082,0.33446782868155356,0.4189540057748373,0.32753065979205975,-1.829065476357804,0.23904939516946958,0.5610895629447581,-0.24414965797503183,drop,ambient_rna,False
W0018_C055,W0018,1,immature_cm,2529,6008,15.451228884546573,0.1922858001289751,0.3154393431943412,1.0758522088415892,-0.284760620426163,-1.0500417798488704,0.41937135860503844,0.9995893163533627,2.089796550644537,drop,ambient_rna,False
W0018_C056,W0018,5,fibroblast_contamination,1719,5569,15.974540834493942,0.05027462923500137,0.3308984569880095,0.5877996203432643,0.505210668018226,0.4624535610620926,1.255627506024112,0.009296048879915642,1.0441802212507785,drop,ambient_rna,False
W0018_C057,W0018,1,immature_cm,1960,5054,15.113905345838424,0.21997708620129952,0.1274126963314158,-0.09226623313057702,-0.880682213143156,-0.8415146078063578,0.2807505333989353,0.14933090197616555,0.9182261145945252,keep,pass,False
W0018_C058,W0018,5,fibroblast_contamination,1502,4764,14.043304112027624,0.3304934431475146,0.3165754986417725,0.33454115396608364,-1.5283152323632807,-1.188986254384083,0.7078245927651534,0.28211128773337096,0.7177217306778366,drop,ambient_rna,True
W0018_C059,W0018,5,fibroblast_contamination,1383,5877,23.575879402051317,0.11299062479384461,0.28813653049936877,0.6767561359295731,-0.6078081803347948,-0.2697049353269847,1.4544705781755967,0.9078171532965633,-0.5829797716992965,drop,high_mito;ambient_rna,False
W0018_C060,W0018,4,stressed_cm,2165,8030,13.244631013502064,0.22490185440813287,0.5049823987317458,0.24115456118383793,-0.6859440339191603,-1.0652752085478938,0.5054564875234713,0.4886933286539733,0.5185490376812739,drop,ambient_rna,False
W0018_C061,W0018,1,immature_cm,959,6113,14.255963412110408,0.1365545998392997,0.3269200533851264,0.6497054300293605,-0.5316036587753377,-0.028690970664517312,0.27188388396620544,0.962110630075482,0.042117554693353265,drop,ambient_rna,False
W0018_C062,W0018,4,stressed_cm,2157,6932,16.721247772939638,0.18586124904030998,0.3771558596648107,0.9665342700154302,1.4470804411315417,-0.0569849012961976,0.2694711352545055,0.21513121007665337,0.006683986421098215,drop,ambient_rna,False
W0018_C063,W0018,5,fibroblast_contamination,1698,4912,19.741182375952548,0.09495650128209897,0.3097291611792234,1.203731844433721,-0.1032165881895849,-0.8003583849033191,0.8402675284437181,0.8131253200368874,0.6740916891059145,drop,ambient_rna,True
W0018_C064,W0018,0,immature_cm,1166,5551,17.654662907375695,0.02086950954293308,0.5361915777543866,0.9549485261445034,0.13590037680492012,-1.2432721525151522,0.04436285726327976,0.7952149352988995,0.39772856944568086,drop,ambient_rna,False
W0018_C065,W0018,5,fibroblast_contamination,2595,5486,15.815466480736562,0.035063060753554774,0.3801544425319476,0.21704024898559915,-1.2174945180830028,-1.9213109001896838,0.7759830636054829,0.5915365271152212,0.2970362403499811,drop,ambient_rna,False
W0019_C000,W0019,2,ventricular_cm,3540,12204,4.391768180841368,0.2101960373381014,0.1858458429162948,-0.12842383849406547,3.844228169537096,2.227884623753718,0.43230701999811055,0.1986266354758982,-1.2092104686418035,keep,pass,False
W0019_C001,W0019,2,ventricular_cm,3274,11900,9.078814856209092,0.18012909961442594,0.21599251461968655,-0.03786298353702011,3.514811041838324,3.2503671166302976,0.03248683474423506,0.5974410270955287,-1.9651394213363207,keep,pass,False
W0019_C002,W0019,3,ventricular_cm,3423,10619,14.440180783485474,0.339214895234131,0.24299531881220082,0.9486211054677307,4.497917948852116,1.9922652927564355,0.053498566471796696,0.7237428135188162,-0.7948495730920508,review,near_doublet;near_ambient,True
W0019_C003,W0019,4,stressed_cm,2871,8419,17.23719799285115,0.10703736281667463,0.28111338825704507,0.8573459327861128,2.52474587255721,1.3713263354264422,0.24933127701391358,0.6103317075732949,-1.6151339262978928,drop,ambient_rna,False
W0019_C004,W0019,4,stressed_cm,2579,8829,9.411813044015899,0.09758349283848995,0.5531935179459262,0.370640746285988,3.8372129091892804,0.32448654080741113,-0.0971696330925968,0.22761315857364578,-0.02789329534716045,drop,ambient_rna,False
W0019_C005,W0019,3,ventricular_cm,3118,12284,9.153105731770186,0.1910295365931641,0.26721871726465307,0.4914122409957864,3.122485148436621,1.346858748735105,0.0359778285194747,0.2811106934550252,-0.5292605176198725,drop,ambient_rna,False
W0019_C006,W0019,2,ventricular_cm,3129,10487,12.28083110178539,0.3213330951282516,0.3970963320949926,1.0522079284944441,1.5730002541483923,1.7857435955566863,-0.033239117175979195,0.5801672549363757,-1.0367250232390424,drop,ambient_rna,True
W0019_C007,W0019,2,ventricular_cm,2780,8734,15.356778241395162,0.08702380835761524,0.23352165260848856,0.6759412177345538,2.9489210677036155,0.7214432853181791,-0.1307651491441206,0.7886163764910342,1.0669074475926643,review,near_ambient,True
W0019_C008,W0019,2,ventricular_cm,2987,8938,7.903253245189053,0.08092916023592076,0.18211621855813495,0.2597667961124035,2.6433840664535406,2.9505640721035116,-0.08621663443972367,0.9492401327225599,-1.1464350398402559,keep,pass,False
W0019_C009,W0019,3,ventricular_cm,3509,10597,6.127577599312893,0.44102413411900554,0.10563556251778138,-0.6681543725321522,2.4072456894158485,2.867692498554881,0.3387692008592299,0.01693090962352689,-1.1424769856539443,drop,doublet,False
W0019_C010,W0019,3,ventricular_cm,3033,9433,16.830925436509016,0.020865536594579973,0.22071857284356533,-0.01978453099128874,0.8201863045036425,2.4067850630008167,-0.0476977353856147,0.7352732064339085,-0.4616456484624378,keep,pass,False
W0019_C011,W0019,4,stressed_cm,3482,11066,12.872038952977626,0.3864425830692452,0.30365895010561406,-0.047103756373790606,3.0951486939094184,3.676366207944289,0.0415473322097853,-0.09058249546861741,-1.004687760511299,drop,doublet;ambient_rna,False
W0019_C012,W0019,2,ventricular_cm,2695,8514,8.708482489899215,0.08827411572804451,0.2136170859431789,0.419079231335608,2.023517995622635,0.572982972413307,0.14523987130957605,0.05129214609641031,-1.6187845526477804,keep,pass,False
W0019_C013,W0019,3,ventricular_cm,4154,13504,3.8479954768252354,0.1624658062442415,0.3619579691593673,-0.27744207650848707,2.7806091127636035,1.6290447410450832,-0.002371724281199501,0.3350620293085764,-1.1834772925045942,drop,ambient_rna,False
W0019_C014,W0019,3,ventricular_cm,3113,12560,6.3813127316967755,0.2840088962423186,0.3820282916630586,0.6747276951853136,2.7645978795281465,2.387445562929259,0.16981108847267332,-0.07597217505775977,-0.4734604268368453,drop,ambient_rna,False
W0019_C015,W0019,2,ventricular_cm,3120,11106,4.199584709751844,0.370242486492944,0.10129906174461735,-0.6830449904847307,0.6759912073507914,2.06628204088987,0.1698370183746798,0.053068886146232674,-1.0090863454545485,drop,doublet,False
W0019_C016,W0019,3,ventricular_cm,2805,10391,13.021376334985966,0.0600854652088521,0.48255372667497093,-0.22697224081601708,1.8403008058323578,1.6163580928472645,0.13738728898301042,0.4684613096301798,-0.7334433894375365,drop,ambient_rna,False
W0019_C017,W0019,2,ventricular_cm,3024,13011,4.457998885684971,0.22626672006431198,0.2662559280528386,1.0822841638846064,2.4223565422229267,3.040446631445221,0.34812412391120207,0.7939283927544889,-1.681366449406883,drop,ambient_rna,False
W0019_C018,W0019,3,ventricular_cm,2919,8998,14.810183618803814,0.21797749963170326,0.3492955097573425,0.581221854919229,2.02892197985759,2.1336841755962865,0.6187803910108975,0.4971703149218806,-0.7042502173271945,drop,ambient_rna,False
W0019_C019,W0019,2,ventricular_cm,2912,8381,8.983717540088588,0.26608841018881,0.5827707218335978,0.09916661869917709,1.0133817473930056,1.3875278343229307,-0.5313620593962352,0.6924278773267858,-1.6910650788681545,drop,ambient_rna,False
W0019_C020,W0019,3,ventricular_cm,2861,10803,7.7621400246318455,0.2830016351214689,0.15549264547534883,0.3404099000913443,2.0454777317468986,1.668314961498773,-0.021955562188248352,1.3121891653418327,-1.314207973928871,keep,pass,False
W0019_C021,W0019,2,ventricular_cm,3338,11255,15.865915883513587,0.22626435003805495,0.19635929431363763,0.44937783238177875,2.2874472411163307,1.6714131991270322,0.9148566540096547,0.5810720188254518,-1.5871956153205047,keep,pass,False
W0019_C022,W0019,3,ventricular_cm,3417,9934,8.315688085183815,0.04326198392411627,0.31823151209478845,0.8833655496992128,2.195732392111662,2.1724784957868986,0.17697733491644735,1.6266260588470236,-1.7543450207634035,drop,ambient_rna,False
W0019_C023,W0019,4,stressed_cm,3367,10595,10.228059554359438,0.18989591611116494,0.21836096232441554,0.24750183913432267,1.7136199230809255,1.0556230012497867,-0.2629620374399784,1.4323805203932318,-1.523872084128962,keep,pass,False
W0019_C024,W0019,4,stressed_cm,3444,10976,7.712046150765756,0.5713859998329499,0.3709952757942061,0.5749521395956032,2.4925804000923066,2.7094074096629592,-0.01707297247689379,0.25357812973040245,-0.8586668122594161,drop,doublet;ambient_rna,False
W0019_C025,W0019,2,ventricular_cm,3091,9539,11.586816128873492,0.10804812404717608,0.2520351836094439,0.4878189402525366,2.6557129215973765,3.3733950744055665,-0.2897038804776666,0.34848084283378294,-0.4265803209920632,drop,ambient_rna,False
W0019_C026,W0019,3,ventricular_cm,2923,11841,9.951294923161399,0.1932984966982767,0.4131866116923031,0.4899695761539373,3.1838911124749876,4.342482039865804,-0.04441236005886441,0.7739141553801447,-0.5002361584932189,drop,ambient_rna,False
W0019_C027,W0019,3,ventricular_cm,3178,10655,9.283064414889335,0.402718667253945,0.33675654869244154,0.5435680905042455,1.1176195563976596,1.5413762664768529,-0.5687490395509411,0.5254659685772329,-0.8911672697629465,drop,doublet;ambient_rna,False
W0019_C028,W0019,2,ventricular_cm,2959,9895,7.637778108706135,0.080721940341949,0.40424994231459327,0.4944595151798512,2.1222307365752413,2.52142975601875,-0.3179955818925028,1.0697703782184138,-0.1789081953431384,drop,ambient_rna,False
W0019_C029,W0019,2,ventricular_cm,2952,9809,9.185799649696284,0.14439240197005565,0.29979944766087585,0.21163842178984904,1.0890717706930557,0.617582393615716,0.19409590719759173,0.3135437965069251,-0.14192806286835463,drop,ambient_rna,False
W0019_C030,W0019,3,ventricular_cm,3460,9009,10.482272085983377,0.20276126154901242,0.13863662185973652,-0.5125113557944696,1.2585818096366799,0.7865242656516113,-0.02924231177811657,0.4643050145822101,-0.7376542002299147,keep,pass,False
W0019_C031,W0019,2,ventricular_cm,3813,11956,10.385974784713348,0.5779764949552346,0.4142724603588229,1.022182513253226,4.145107530244086,3.6810273695239317,-0.14476934834764424,0.8270726029115776,-1.4629863602059054,drop,doublet;ambient_rna,False
W0019_C032,W0019,2,ventricular_cm,3287,8769,15.586859407372128,0.16376216610022148,0.2651233704092293,0.330197247436419,3.1118873826431113,1.848218390342453,0.15040898142570192,0.32343974460977,-0.34269407013111297,drop,ambient_rna,False
W0019_C033,W0019,2,ventricular_cm,2541,9642,9.979554901900446,0.1502407534714874,0.20784820720372862,0.49091487361277997,1.2035993937786746,2.141669898903774,0.3539073748980467,0.2538435208065865,-1.3024549851830818,keep,pass,False
W0019_C034,W0019,2,ventricular_cm,3660,11081,9.655990623646872,0.4363313986642591,0.18950634666931296,0.6153772552520027,2.8517681374096324,4.077380279200658,-0.4334722098234859,0.5063845371064717,-2.5638773679505107,drop,doublet,False
W0019_C035,W0019,2,ventricular_cm,3472,10864,10.972085235794562,0.31110737831470214,0.2897073399795967,0.3893891385625503,2.9077402584389347,2.7239904442212883,0.13282693833978135,0.9560627371903827,-1.4263779525892872,drop,ambient_rna,False
W0019_C036,W0019,2,ventricular_cm,3808,10967,10.402474523026937,0.43354905216497963,0.31836946547524736,-0.17162023158581508,2.3650617108797833,0.6642009197283446,0.027227260614280636,-0.022789930270354863,-0.9693528697276026,drop,doublet;ambient_rna,False
W0019_C037,W0019,3,ventricular_cm,2940,8029,12.247622812093253,0.16674187947006866,0.21781370625858149,0.6154323430468072,1.9167596426801614,1.1622199933997426,0.2103981756015591,0.6536600680318274,-1.739475075418342,keep,pass,False
W0019_C038,W0019,2,ventricular_cm,2779,10517,6.27092096314127,0.3710669836828085,0.5993359578107034,1.1776443418128641,3.1024795433236276,0.9465758583246737,0.3352806521696505,1.2080299149926104,-2.9448247080008447,drop,doublet;ambient_rna,False
W0019_C039,W0019,3,ventricular_cm,4704,14231,1.6652643121655646,0.3081394175345021,0.2203019781443493,-1.0191381038058553,3.968409185290443,4.6567650131567895,0.20948214621339165,0.1497063845907437,-0.957597024074724,keep,pass,False
W0019_C040,W0019,4,stressed_cm,3204,11798,5.279781022400876,0.2419933626626185,0.2905750621662911,0.43002742111591674,3.4935092711071483,1.0762700989105891,0.09732114879829527,0.8622086649237853,-2.123292716265954,drop,ambient_rna,False
W0019_C041,W0019,3,ventricular_cm,4032,12155,8.553806430019,0.482392330126278,0.3348317322565133,0.8818093083620404,3.161917560227048,1.9209033129380133,-0.05578444905304718,0.4031277985845846,0.9761389391441737,drop,doublet;ambient_rna,False
W0019_C042,W0019,4,stressed_cm,3813,11375,9.11645134605467,0.15182013319941573,0.21571508749363488,0.3929740803798598,0.9049005497028157,1.716222827350859,0.2627039128451685,0.2953792651568462,0.696228091057177,keep,pass,False
W0019_C043,W0019,2,ventricular_cm,3246,10327,9.42556530372397,0.1953866555111239,0.19639606068879994,-0.0947598516792254,1.7576655997172512,1.2870725080733036,-0.17659779492049504,0.6985725021282151,-0.4738035961166157,keep,pass,False
W0019_C044,W0019,3,ventricular_cm,2962,10585,4.794789691754193,0.2776673449343763,0.2299456215431561,0.26010180841170616,2.9432344871752916,2.12615993257349,0.4396710216804241,0.7519618099577741,0.3107685482608018,review,near_ambient,True
W0019_C045,W0019,3,ventricular_cm,2602,10610,5.664236908410965,0.3711746422905599,0.12530563872475825,-0.4329511509570314,2.9288319797537774,1.2067217999636477,-0.4336408330940748,0.1410854225573186,-0.6539175283688023,drop,doublet,False
W0019_C046,W0019,4,stressed_cm,4048,10535,2.539305949498411,0.18615176299480618,0.29383482434920727,-0.07511131181420305,2.275856882504191,3.1282849284841703,-0.011111070365401472,0.3958926838666569,-1.6385324860227073,drop,ambient_rna,False
W0019_C047,W0019,2,ventricular_cm,3423,9339,18.257348690194164,0.13374371015381972,0.19347921764340698,0.5086400429439859,2.391337019991863,-0.03421040286130572,0.582468809507251,1.081640075225786,-0.1722877579907589,review,near_high_mito,True
W0019_C048,W0019,3,ventricular_cm,2224,8799,4.651855021951729,0.322418423938047,0.2591006835971563,-0.05017378403976491,1.8437684013369717,1.3961716734988037,-0.7561524483144013,0.7956918350177864,-1.1780729999927688,drop,ambient_rna,True
W0019_C049,W0019,3,ventricular_cm,3373,10053,2.08695092631247,0.11285109166799838,0.20514212888175126,-0.3052643464498086,2.2543971837014487,2.3366597863229948,0.8534138256085696,0.43072046189218316,-2.448520599571226,keep,pass,False
W0019_C050,W0019,2,ventricular_cm,3417,11132,9.797606707642363,0.4236387900782075,0.4700516987136964,-0.5340390864241435,2.9684296150666327,3.5945566905980613,0.4841219869289344,0.35688210967242334,-2.512795542424104,drop,doublet;ambient_rna,False
W0019_C051,W0019,2,ventricular_cm,2563,12666,5.639549637005901,0.20720820604833742,0.08548015960050019,-0.9673525033516781,2.0505903247612984,2.576622176221562,-0.3424385376898572,1.0018456881911018,-1.1504011708484758,keep,pass,False
W0019_C052,W0019,3,ventricular_cm,3787,10038,5.1672276867701985,0.19587713215236316,0.32589682324727526,-0.14959936598387613,1.9956788641771512,2.2648714036816453,0.0652340285058912,0.5042989837330482,-1.0256329598777492,drop,ambient_rna,False
W0019_C053,W0019,3,ventricular_cm,3776,10392,10.926226581321366,0.0029928232078885696,0.39435100736448864,0.4812985673804482,2.5817350751048544,2.1135765025393116,0.26867734278353333,1.0578745680337462,-0.8690248493715508,drop,ambient_rna,False
W0020_C000,W0020,1,immature_cm,425,5904,19.927202817499477,0.10673356001202783,0.5875173270126304,1.194706906030489,-0.19876769601819194,-1.0665701572549846,0.6402425679680674,0.7359678505560441,-0.3800647997525418,drop,low_genes;ambient_rna,True
