subject_id,anchor_time_h,outcome,cross_modal_maturation_score,early_rna_calcium_axis,early_rna_structural_axis,early_phospho_kinase_axis,early_morphology_sarcomere_axis,qc_burden_sentinel_score,annotation_contamination_sentinel_score,stressed_cm_fraction,review_rate,drop_rate,protocol_context_sentinel_score,future_calcium_trace_score,endpoint_oracle_score,donor_id,batch_id,protocol,plate_id,passage,medium,stimulation
W0090,0,0,0.0840415824077833,0.07255254475533615,0.10169713644322824,0.3631375487557574,-0.21482679233978041,-0.020080092657678038,-0.20602334600243238,0.5,0.19298245614035087,0.5614035087719298,1.0767776781660197,-0.3127527792659591,-1.1494308199641348,D1,B2,ramp_pacing,P4,30,standard,electrical
W0091,0,1,-0.16093982027193812,-0.17987004548971694,-0.10906352974376228,0.26030959666863895,-0.5231794878497967,0.17490107527830415,0.05791520127878737,0.45454545454545453,0.1875,0.5833333333333334,1.0386429055010156,0.4597214684274817,1.0125984360450693,D2,B2,ramp_pacing,P4,19,fatty_acid,none
W0092,0,0,-0.26817941778633414,-0.17002678789415135,-0.13945066424481953,-1.1577804323604373,0.522457286346198,0.17085228599875835,1.2456386640442758,0.5714285714285714,0.11475409836065574,0.6557377049180327,-1.0206348184092082,-0.7910380082098839,-1.1581673447866252,D3,B2,baseline,P4,33,fatty_acid,electrical
W0093,0,1,0.1598310902358509,0.0740680463419645,-0.15460679463211782,0.945410901891987,-0.17502110457982556,0.15590291019736108,-0.4210843845278706,0.6111111111111112,0.16666666666666666,0.6025641025641025,1.3627884731535511,0.4953116816011982,0.9463492240831481,D4,B2,ramp_pacing,P4,27,fatty_acid,electrical
W0094,0,0,-1.260957942361911,-1.5449570073755055,-1.5341258140566651,-0.8378706433687099,-0.5078106803683629,0.9948618801717526,1.6488781112794726,0.5833333333333334,0.10666666666666667,0.7333333333333333,0.7526321105134847,-0.8213531115556818,-1.0926112080240016,D5,B2,ramp_pacing,P4,23,standard,none
W0095,0,0,-2.242724469099751,-2.2550223811701104,-1.9228004941073638,-1.7342524107185975,-2.1643113095212745,1.9969326433241021,2.2134133374087477,0.5,0.1509433962264151,0.7735849056603774,-0.010063342786598407,-1.3773203568788406,-0.9361779928642774,D6,B2,high_calcium,P4,24,standard,none
W0096,0,0,-1.1755941751661214,-1.0373252749732598,-1.1662361825651775,-1.1481142272172238,-0.9911128586842465,1.3453532456998065,0.3316292503111632,0.7777777777777778,0.14492753623188406,0.7246376811594203,1.3627884731535511,-0.3682802407843886,-1.0312808384410521,D1,B3,ramp_pacing,P5,20,fatty_acid,electrical
W0097,0,1,0.43298506587914176,0.41831997159981993,0.34130635569127477,-0.4108907677154428,1.0479085183499106,-1.0079846768666536,-0.3608672937407479,0.44,0.11842105263157894,0.5526315789473685,1.0767776781660197,0.9162562985850109,1.055754386115757,D2,B3,ramp_pacing,P5,20,standard,electrical
W0098,0,1,1.1689208083754503,1.247682570431521,1.486939833646183,0.2750645514189031,1.3908375870159413,0.20453821280457277,-0.7753025656285923,0.4117647058823529,0.16,0.6133333333333333,-1.2494434543992332,1.1139689479050994,1.009987678959373,D3,B3,baseline,P5,27,lactate_selection,none
W0099,0,1,0.517774397767408,0.9426275359391082,0.40809448071769755,0.12375477353534371,0.2846880020245863,0.07862223868166592,-1.1737980193669044,0.2857142857142857,0.13559322033898305,0.6271186440677966,0.867036428508497,0.8829577034137822,0.9271383062068992,D4,B3,ramp_pacing,P5,29,standard,drug_pulse
W0100,0,1,0.002801227386140118,-0.19280264129722047,0.11293415515966894,-0.4851119388699008,0.5144949000391063,-0.26965598761573434,-0.044727567108353704,0.5,0.13333333333333333,0.6,0.3140822248659369,0.44441363068190615,0.9101723644184624,D5,B3,high_calcium,P5,24,standard,electrical
W0101,0,1,1.1880583147813215,1.0240082471527796,1.5543119895986919,1.2248694724081954,0.894554050220723,0.597150615303107,-0.6092627932376291,0.08333333333333333,0.0967741935483871,0.7096774193548387,1.4581254048160615,1.5987759202167917,0.884681699064956,D6,B3,ramp_pacing,P5,28,lactate_selection,electrical
W0102,0,1,0.6021947359518802,0.6175407359796904,0.7162693544837564,0.20757708678356745,0.5469609509893789,-0.9839869946591472,-0.3768071118902804,0.47058823529411764,0.07692307692307693,0.5961538461538461,1.0767776781660197,1.395856698171894,1.0219931709777046,D1,B3,ramp_pacing,P6,27,standard,electrical
W0103,0,1,1.1091544766132344,1.2345091987255503,1.1439401915170484,0.9779086530343757,0.6182890826487707,-0.9260264910223764,-1.1737980193669044,0.21052631578947367,0.1694915254237288,0.5084745762711864,1.133979837163526,1.3182985956387772,0.8911222393770873,D2,B3,ramp_pacing,P6,32,lactate_selection,none
W0104,0,0,0.2505761056035246,0.73231510225479,0.3610902939288196,-0.5607253340591875,0.4073849067644912,-0.1351328101915333,1.084342885150197,0.16666666666666666,0.10638297872340426,0.6382978723404256,0.3712843838634431,0.44048920374243306,-1.1132834192070744,D3,B3,high_calcium,P6,33,lactate_selection,none
W0105,0,1,-0.6909626997381433,-0.5941164924567849,-0.8509090935044481,-0.6473842891669314,-0.5450190511158702,-0.840445302936477,1.6156701568012797,0.5294117647058824,0.18518518518518517,0.5,0.6954299515159784,0.5262801031929448,0.898954519639111,D4,B3,high_calcium,P6,23,lactate_selection,electrical
W0106,0,0,-0.7811602585482971,-0.45427318546258727,-0.8504152207769811,-1.5514248295036903,-0.2961934584416436,-0.20093219045337216,0.5198076590209217,0.75,0.13043478260869565,0.6086956521739131,-1.1350391364042207,-1.3457062028584401,-1.0772477390269475,D5,B3,baseline,P6,29,lactate_selection,drug_pulse
W0107,0,1,0.7125912917354087,0.7487927537102027,0.689662122307607,0.8719963353263547,0.21514458064109024,-1.0099591697065111,-0.6526885798629579,0.34615384615384615,0.0759493670886076,0.5949367088607594,1.133979837163526,1.1109763586444994,1.0109284689386653,D6,B3,ramp_pacing,P6,29,lactate_selection,none
W0108,0,1,1.0284002867316857,0.7479262355051818,0.8798229170031484,1.3317692466121345,1.0501056547021566,-0.07207507077394004,-0.6526885798629579,0.46153846153846156,0.15384615384615385,0.5961538461538461,-1.0206348184092082,0.7983832418903997,0.9921374524301608,D1,B1,baseline,P1,26,fatty_acid,electrical
W0109,0,1,1.7471498963827008,1.7020036047951093,1.7084304272929447,1.469847510890674,1.5927797864090711,-1.0599796549829141,-1.1737980193669044,0.17391304347826086,0.08695652173913043,0.5797101449275363,0.6954299515159784,1.433045093000269,1.0275530644091457,D2,B1,high_calcium,P1,29,lactate_selection,electrical
W0110,0,1,0.9236026492068572,0.920895726798374,1.07691359370682,-0.43288843683747463,1.7463176089467807,-0.3912442441337629,-0.7974412019473875,0.1111111111111111,0.13846153846153847,0.5846153846153846,0.10434097520841402,0.3236248995981562,0.9632533604057268,D3,B1,high_calcium,P1,31,standard,drug_pulse
W0111,0,0,0.08999636917384994,-0.1236638513428643,0.016626482650741937,-0.8065239372434636,1.013366689045311,-0.8623987381411199,-0.4607008916246619,0.631578947368421,0.11666666666666667,0.5666666666666667,-1.0206348184092082,-1.167231930811328,-0.9252109218501078,D4,B1,baseline,P1,19,fatty_acid,electrical
W0112,0,1,0.25212913094013695,0.14856505871403713,0.24106967556369077,0.7668159028979136,-0.1658251937744597,-0.22806000512272476,-0.15763461233420875,0.35,0.15789473684210525,0.5789473684210527,-1.6307911810492746,0.37845228442331863,1.0090303630883308,D5,B1,baseline,P1,23,standard,none
W0113,0,1,0.3347024163321399,0.03406011703542276,0.10012620605616651,0.7203961134082033,0.5206221114469626,0.09257569326088855,-0.3768071118902804,0.5294117647058824,0.18055555555555555,0.5833333333333334,0.867036428508497,0.37133045839999695,0.9514957547690956,D6,B1,ramp_pacing,P1,30,standard,drug_pulse
W0114,0,1,0.9554330425262472,0.8852976985151554,0.8645794566428487,1.1411821489642777,0.49785521455347775,-1.2317891478888237,-1.1737980193669044,0.3125,0.08695652173913043,0.5652173913043478,1.0767776781660197,1.0403197507861774,0.903569257773753,D1,B1,ramp_pacing,P2,19,standard,electrical
W0115,0,0,-0.3717601400497982,-0.6480966545664446,-0.18267156606930132,-0.2764954734247701,-0.06324831316390703,1.5367981092235332,-0.32699518017299134,0.75,0.14285714285714285,0.7428571428571429,0.7526321105134847,-0.8840815779717773,-0.9794452957053791,D2,B1,ramp_pacing,P2,31,standard,none
W0116,0,0,-0.4795325000719812,-0.7861691021459866,-0.5564184683165209,-0.20180335350797396,-0.16620877233594863,0.48048173056328314,-0.044727567108353704,0.6666666666666666,0.13559322033898305,0.6610169491525424,0.6954299515159784,-0.9193712530392871,-1.1716297523862769,D3,B1,high_calcium,P2,28,lactate_selection,electrical
W0117,0,1,-0.2683973296664429,-0.38626050114602467,-0.7522090906931707,0.7666931305740737,-0.486211582580003,0.3405939327563909,0.021688341848031773,0.7647058823529411,0.13924050632911392,0.6455696202531646,-1.2494434543992332,0.530519028532725,1.0144795918137337,D4,B1,baseline,P2,20,lactate_selection,none
W0118,0,0,-0.8503321207253135,-0.5836348412386348,-0.5645626934445553,-1.2524123280703503,-0.9261441977814994,0.5206676797514455,0.05791520127878737,0.8181818181818182,0.18181818181818182,0.6181818181818182,-1.0206348184092082,-1.4950639668957408,-0.979286709428975,D5,B1,baseline,P2,23,fatty_acid,electrical
W0119,0,0,-0.7469543720670349,-0.3601723172145977,-0.22656816788573048,-1.2046069644263073,-1.2103009450245563,0.4863057811702631,-0.20602334600243238,0.7142857142857143,0.13043478260869565,0.6666666666666666,0.3903517701959452,-1.294471563427583,-1.044805005837574,D6,B1,high_calcium,P2,25,fatty_acid,drug_pulse
W0120,0,1,1.2119272125652698,1.263712958251524,1.0876624635004337,1.9534353277393417,0.09765739497401638,-1.3234208774386427,-1.1737980193669044,0.4375,0.1111111111111111,0.5333333333333333,0.3140822248659369,0.8340684318245386,0.892387583220627,D1,B2,high_calcium,P3,22,standard,electrical
W0121,0,1,0.32374273585883306,0.30590360236259556,0.3186477679331815,0.6652073486848189,0.030170182645100758,0.05678204890549205,0.05791520127878737,0.45454545454545453,0.21739130434782608,0.5434782608695652,0.3140822248659369,0.47552675314818993,0.9029214484041757,D2,B2,high_calcium,P3,26,standard,electrical
W0122,0,0,-1.342833748465495,-1.4058962077405956,-1.4935646667508662,-1.1893753796520032,-0.9807812610034862,0.3870918486471336,0.6327147042467768,0.7333333333333333,0.08450704225352113,0.704225352112676,-1.3447803860617435,-1.2285858200812545,-1.1021048526796304,D3,B2,baseline,P3,29,fatty_acid,none
W0123,0,0,-0.29301938505980185,-1.0229015218553545,-0.6437762017160675,0.527714336617619,0.6911596827105714,1.2645017196264385,1.7295260007265119,0.5,0.13725490196078433,0.7254901960784313,0.27594745220093275,-0.5782820682190059,-1.0231496424380548,D4,B2,high_calcium,P3,21,fatty_acid,none
W0124,0,1,0.5202208364472805,0.05878583277612013,0.2715247071059143,1.2588868477778274,0.36969255398271844,-0.700741624361469,-0.8350768836893392,0.6,0.12121212121212122,0.5757575757575758,0.27594745220093275,0.917001938857266,0.9202141542950378,D5,B2,high_calcium,P3,19,fatty_acid,none
W0125,0,0,-0.9924364142202621,-0.9710192907781906,-1.018884132737361,-1.1832046593858603,-0.5940322705840331,0.5206676797514455,0.3316292503111632,0.7777777777777778,0.17777777777777778,0.6222222222222222,-1.3066456133967392,-0.8141000411029736,-1.1285868777099903,D6,B2,baseline,P3,31,standard,electrical
W0126,0,1,1.7677898581924223,1.9848450751632551,2.0867934351181905,1.9035968090524809,0.5512636036708142,-1.0599796549829141,-1.1737980193669044,0.16666666666666666,0.05555555555555555,0.6111111111111112,-0.010063342786598407,1.3250338649536408,1.0292772839288984,D1,B2,high_calcium,P4,30,standard,none
W0127,0,1,-0.2218694040792607,-0.4292555727049374,-0.11620079316836435,-0.6696831781367469,0.5009190005420436,0.45987355149243186,0.5198076590209217,0.4375,0.15384615384615385,0.6410256410256411,-1.6307911810492746,0.706174613402893,0.9566566693538708,D2,B2,baseline,P4,26,standard,none
W0128,0,1,0.21284128342736386,0.005602026700770043,0.396115372004278,1.0731977522023248,-0.4970321320111596,0.16822604430391894,0.021688341848031773,0.35294117647058826,0.06756756756756757,0.7027027027027027,1.0386429055010156,1.4071180068885973,0.9979187533784151,D3,B2,ramp_pacing,P4,23,fatty_acid,none
W0129,0,0,-0.33100849591745785,-0.21170672094503504,-0.2836547596546553,-0.3174840395628904,-0.430815648782055,0.017734436881421244,0.5198076590209217,0.625,0.15151515151515152,0.6060606060606061,-0.010063342786598407,-1.0260623215608178,-1.0783250341052968,D4,B2,high_calcium,P4,30,standard,none
W0130,0,0,-1.752149250212449,-2.2416576759797664,-1.7360702894266131,-0.7350821476107061,-1.0566599837750856,2.1658312322300652,3.665075347455456,0.2857142857142857,0.08163265306122448,0.8571428571428571,0.7526321105134847,-1.848261277500557,-1.0236297536155308,D5,B2,ramp_pacing,P4,23,standard,none
W0131,0,0,-2.880926050953285,-2.835260535958958,-2.8038347819754175,-2.567756367477793,-2.281125041965833,2.223759526331424,2.6973006740909837,0.42857142857142855,0.04225352112676056,0.9014084507042254,-1.3447803860617435,-1.505551309290405,-1.0577221687424418,D6,B2,baseline,P4,24,fatty_acid,none
W0132,0,0,0.5155407767476874,0.5286636339122994,0.23001956753017772,1.0147042065054952,0.19197104723580793,-0.9951990265101944,0.5198076590209217,0.35,0.16393442622950818,0.5081967213114754,1.3627884731535511,-1.0074919758823206,-1.116995276784566,D1,B3,ramp_pacing,P5,28,fatty_acid,electrical
W0133,0,1,1.2017670548271195,1.0021033088509452,1.368135810654076,1.080892459030534,0.9011395892745613,-1.1895409119283538,-1.1737980193669044,0.2857142857142857,0.11475409836065574,0.5409836065573771,-1.230376068066731,1.1445827256465868,0.854967837876538,D2,B3,baseline,P5,20,fatty_acid,drug_pulse
W0134,0,1,1.2566204441919866,0.9262804221886234,0.8511569323701894,1.2986205857632636,1.6125459028884703,-1.3031561680189714,-0.5847177834059214,0.2608695652173913,0.12307692307692308,0.5230769230769231,0.7526321105134847,0.7552481442531869,1.0765199606207518,D3,B3,ramp_pacing,P5,18,standard,none
W0135,0,1,-0.5465572407015074,-0.65451974350815,-0.8615217064492746,-0.33025067735058977,0.009143651914802573,0.7362104981243115,0.8585287946984869,0.6,0.21818181818181817,0.6,1.3627884731535511,0.8381811544330348,0.8671673081388572,D4,B3,ramp_pacing,P5,24,fatty_acid,electrical
W0136,0,0,-0.6192963814556453,-1.2836928051368017,-0.7144386850420017,-0.04020915716285179,0.3687388612147706,0.8090290178448757,2.995077496664668,0.38461538461538464,0.08108108108108109,0.7432432432432432,0.27594745220093275,-1.0378931643883804,-1.071954297415413,D5,B3,high_calcium,P5,23,fatty_acid,none
W0137,0,0,0.1803016478150261,0.4156819922706845,0.04535267906398245,-0.2894245720323395,0.31157576711556584,-0.6147268846352086,-0.20602334600243238,0.3333333333333333,0.09859154929577464,0.6056338028169014,-1.6307911810492746,-0.15423300670894033,-0.9611104223058891,D6,B3,baseline,P5,29,standard,none
W0138,0,1,0.5228635428844138,0.5221519691709446,0.36726944803801764,0.6270010506913507,0.36257752491160317,-0.3912442441337629,-0.7974412019473875,0.3888888888888889,0.12307692307692308,0.6,0.3712843838634431,1.0332786425627607,0.8189706920769078,D1,B3,high_calcium,P6,31,lactate_selection,none
W0139,0,1,0.9550280180561977,0.9610723095340534,0.7641397958009557,1.018889144118783,0.7672552171735407,-0.6648178212993255,-0.851206461578747,0.19047619047619047,0.11428571428571428,0.5857142857142857,0.27594745220093275,0.8584036836529321,0.9652239305466163,D2,B3,high_calcium,P6,18,fatty_acid,none
W0140,0,0,-0.6265491226397302,-0.5529989676536711,-0.3622210729471172,-0.7970104822598959,-0.8242673896639457,0.08390986357484598,-0.4210843845278706,0.7777777777777778,0.18421052631578946,0.5789473684210527,-0.010063342786598407,-1.1195048900048312,-1.0216260581508307,D3,B3,high_calcium,P6,18,standard,none
W0141,0,1,0.803597960082008,0.9385551908631184,0.7718970077544739,0.20662295993744548,1.4029459165370552,0.9948618801717526,0.5198076590209217,0.125,0.18,0.66,-1.0206348184092082,0.6985071564875673,0.997974227549128,D4,B3,baseline,P6,29,fatty_acid,electrical
W0142,0,0,0.13055900256818512,-0.4466570401302203,-0.24406859413333806,0.7412934432754874,0.6446118646136552,-0.2464111738696409,0.3316292503111632,0.5555555555555556,0.1323529411764706,0.6029411764705882,1.0767776781660197,-0.3931381360685877,-1.0640010091402914,D5,B3,ramp_pacing,P6,30,standard,electrical
W0143,0,1,-0.03341130557966021,-0.34910861539973614,-0.14168420754595473,-0.004357659289274139,0.30326205247814125,-0.5660273628784285,-0.20602334600243238,0.5238095238095238,0.125,0.5833333333333334,1.0386429055010156,0.3185801639005638,0.8919015499026975,D6,B3,ramp_pacing,P6,21,fatty_acid,none
W0144,0,1,2.167081695591997,1.415724337877064,1.8788147706981613,2.2288119538959084,2.9170402660691317,-0.253526933179671,-1.1737980193669044,0.07692307692307693,0.12244897959183673,0.6122448979591837,0.867036428508497,0.9468226415958706,0.9891740421367842,D1,B1,ramp_pacing,P1,25,standard,drug_pulse
W0145,0,0,-1.6660256710481267,-1.6631592649914584,-1.6690934824473744,-1.7103221793874661,-1.0920699900516646,1.1260219781603489,1.3666104982148348,0.625,0.02127659574468085,0.8297872340425532,-1.6307911810492746,-1.6242765182182144,-1.2619519792877683,D2,B1,baseline,P1,26,standard,none
W0146,0,1,0.8311136262015584,1.091993050312007,1.0709301748776823,0.9251540462721075,0.00033896743073764935,-0.02912269754746268,-0.7753025656285923,0.11764705882352941,0.13043478260869565,0.6231884057971014,1.4581254048160615,0.8162967160845178,0.8774440886951714,D3,B1,ramp_pacing,P1,21,lactate_selection,electrical
W0147,0,0,-0.4034471604653099,-0.5813652307944175,-0.5283938979757501,0.11131978438044177,-0.01865498782709997,1.6567579515917668,1.2896284219244791,0.45454545454545453,0.125,0.7708333333333334,-1.230376068066731,-0.560859239835111,-1.0160869340799927,D4,B1,baseline,P1,23,fatty_acid,drug_pulse
W0148,0,1,1.1446789011014658,1.0153225724065835,1.2393730829049323,1.252377893928435,0.6810900798985964,-0.9019149215094798,-1.1737980193669044,0.375,0.02,0.66,0.6954299515159784,1.2147162206889897,1.0540251964596012,D5,B1,high_calcium,P1,22,lactate_selection,electrical
W0149,0,1,0.6385888523181038,0.7297639021931177,0.7169602031463366,0.3515415567190297,0.7281121852614464,0.08958204300571079,0.3895302991449352,0.0,0.16363636363636364,0.6,0.10434097520841402,1.2169483741393587,1.04500108285369,D6,B1,high_calcium,P1,30,standard,drug_pulse
W0150,0,1,0.9567496485600054,1.1005306606069674,1.0995252681749086,1.0950836318667438,0.02896340376993563,-1.3199545455642243,-1.1737980193669044,0.14814814814814814,0.06578947368421052,0.5789473684210527,-1.3447803860617435,1.1269136035953191,0.8882529993158101,D1,B1,baseline,P2,33,fatty_acid,none
W0151,0,0,-2.383106517579235,-2.1572393372738228,-2.176879761014916,-2.042865902513115,-2.478207920850765,2.2676989444578437,0.673771811601633,0.7272727272727273,0.14035087719298245,0.8070175438596491,-1.0206348184092082,-0.9407648144057632,-1.0094420261583794,D2,B1,baseline,P2,18,fatty_acid,electrical
W0152,0,1,1.0949150308740343,1.0975546656507271,1.176222882634486,1.060671267636732,0.6666100065299764,-0.9793343828025897,-0.7503965997699479,0.125,0.12244897959183673,0.5510204081632653,0.27594745220093275,1.431946627908137,0.9949892644401476,D3,B1,high_calcium,P2,26,fatty_acid,none
W0153,0,1,1.3474490860066148,1.50062293930255,1.5185259125258188,0.9550541262710639,1.0948534990207321,-0.253526933179671,-0.6526885798629579,0.38461538461538464,0.14285714285714285,0.5918367346938775,0.6954299515159784,1.321949253321447,0.822242388462436,D4,B1,high_calcium,P2,31,lactate_selection,electrical
W0154,0,0,-0.494459501542093,-0.4585871049937292,-0.7112278050350833,-0.2895263900660626,-0.2106125401553693,0.7907783002440248,0.7617513273620397,0.7142857142857143,0.12658227848101267,0.6962025316455697,-1.6307911810492746,-1.0354060893554062,-1.1151382902822897,D5,B1,baseline,P2,32,standard,none
W0155,0,0,0.4536238400384278,0.5012451504312754,0.4003840712185123,0.3195395596419771,0.29153081034347306,-0.6810573487109792,-0.8658697142054815,0.5,0.136986301369863,0.5616438356164384,0.27594745220093275,-0.1590039384707909,-0.957345516286352,D6,B1,high_calcium,P2,21,fatty_acid,none
W0156,0,0,-0.6311909047004586,-0.6892976862445501,-0.8190590790246699,-0.1902757840370714,-0.5923398460040317,0.1973534521921438,0.6327147042467768,0.6666666666666666,0.24242424242424243,0.5303030303030303,0.3712843838634431,-1.474638986541432,-1.045471748803299,D1,B2,high_calcium,P3,21,lactate_selection,none
W0157,0,1,0.6310533746328696,0.7264285037800318,0.41188483476429505,0.3221427667811101,0.7854586750832021,-0.49546274972064347,-0.6899106826846684,0.2857142857142857,0.08163265306122448,0.6326530612244898,0.10434097520841402,1.1815528659173555,0.9857578928137992,D2,B2,high_calcium,P3,33,standard,drug_pulse
W0158,0,0,-1.982343234019555,-1.9445324580586463,-1.948145533786558,-0.9019578335572145,-2.2798505659999755,2.0069480094270373,1.7295260007265119,0.5714285714285714,0.13432835820895522,0.7910447761194029,-0.010063342786598407,-1.096333473541189,-0.9841773841802293,D3,B2,high_calcium,P3,21,standard,none
W0159,0,1,0.5981527781142656,0.7509675628593209,1.0269200576839967,0.43452088758902124,-0.06909227629675409,-0.15675260656328047,-0.7974412019473875,0.2222222222222222,0.18571428571428572,0.5571428571428572,-0.9252978867466978,0.8537927741811945,1.0530139061537214,D4,B2,baseline,P3,19,lactate_selection,electrical
W0160,0,0,-0.7662002556019915,-0.5335983655117651,-1.0064711922662035,0.24710645184833355,-1.269306649136431,1.574432569574351,0.7617513273620397,0.7142857142857143,0.044444444444444446,0.8444444444444444,-0.010063342786598407,-1.4070890956678634,-1.0065012410690028,D5,B2,high_calcium,P3,32,standard,none
W0161,0,0,-1.3061035130561496,-1.4087028594428572,-1.6118211592890588,-0.3067539256533616,-1.5758398203321498,0.9739415478002691,-0.5579414090440585,0.9090909090909091,0.08823529411764706,0.75,-0.9252978867466978,-1.4637266047247792,-1.0614972961108924,D6,B2,baseline,P3,32,lactate_selection,electrical
W0162,0,1,1.4102587360500096,1.1133449587653805,1.599817093372286,1.1290144524652281,1.4157149705701126,-0.7163606691710979,-1.1737980193669044,0.14285714285714285,0.13043478260869565,0.5652173913043478,0.3140822248659369,1.0725647361474087,0.865592405040965,D1,B2,high_calcium,P4,31,standard,electrical
W0163,0,0,-1.9066144466176218,-1.8782179697424592,-1.9539254466799718,-1.3777236115716194,-1.4190581232209283,2.4044528595033543,2.589770154828265,0.4444444444444444,0.0821917808219178,0.8767123287671232,-1.3066456133967392,-1.4637361708254726,-1.0105754416772283,D2,B2,baseline,P4,28,standard,electrical
W0164,0,0,-1.062874839900623,-1.5630170134896013,-1.190476118038672,-0.5801956927627822,-0.24683218300065682,1.221940793049083,1.5359710660536177,0.6,0.08450704225352113,0.7746478873239436,1.4581254048160615,-1.1112212302944375,-1.1195048595727475,D3,B2,ramp_pacing,P4,30,lactate_selection,electrical
W0165,0,1,0.8325899585935134,0.5376648726852095,0.6415770045602028,1.0008487310775322,0.7568945680938064,-1.5539319470874027,-0.8915304063022668,0.25,0.078125,0.546875,0.7526321105134847,0.4201184657292282,0.9267809318575367,D4,B2,ramp_pacing,P4,29,standard,none
W0166,0,1,0.14992675702036698,0.38718025873297834,-0.1016160323142571,0.2478024782279978,0.06501262546151215,0.5722105276232178,-0.4210843845278706,0.8888888888888888,0.08695652173913043,0.717391304347826,-0.010063342786598407,0.8801958945629594,0.9592079683056222,D5,B2,high_calcium,P4,29,standard,none
W0167,0,0,0.014142557766589781,-0.15112640149209405,-0.1434439825837046,0.0010434060151241007,0.31191854526272683,-0.8275315175219797,0.5198076590209217,0.4375,0.09803921568627451,0.5882352941176471,1.0767776781660197,-0.6415767062531303,-1.0537445394731257,D6,B2,ramp_pacing,P4,26,standard,electrical
W0168,0,1,0.042105873966530094,-0.22217592752311477,-0.3331649610100395,-0.21586691470150557,0.8078786148151017,-0.9188504286673468,-0.044727567108353704,0.4444444444444444,0.08928571428571429,0.5892857142857143,1.3627884731535511,0.6472999798297813,0.8908202370441062,D1,B3,ramp_pacing,P5,22,fatty_acid,electrical
W0169,0,1,0.5596849204796872,0.5945684298607999,1.0154275625446725,-0.07067972965604254,0.34033334875348253,-0.9881320488586259,-0.4210843845278706,0.16666666666666666,0.16363636363636364,0.509090909090909,-1.3066456133967392,0.8331001021418502,1.0149028007468792,D2,B3,baseline,P5,20,standard,electrical
W0170,0,1,0.37381650847417686,0.6611793965109375,0.8907503017277144,-0.10718222368004034,-0.227773970214087,0.1973534521921438,-1.1737980193669044,0.13333333333333333,0.13636363636363635,0.6363636363636364,0.600093019853468,0.9586752329131336,1.0668472786016143,D3,B3,high_calcium,P5,18,fatty_acid,electrical
W0171,0,1,0.8139260435597885,0.4289157119344979,0.5459504417682587,0.8401834083130644,1.369109966297015,0.42187722133054706,-1.1737980193669044,0.4,0.14583333333333334,0.6458333333333334,0.7526321105134847,0.9958349923178111,0.9629636598120407,D4,B3,ramp_pacing,P5,23,standard,none
W0172,0,1,0.009557837516034494,0.012812816525459424,0.2145638932993197,0.5573883890556616,-0.6134195623623641,0.9158295134350354,-0.4963557480117739,0.7,0.1,0.7333333333333333,1.0767776781660197,0.3661634066408721,0.9775881600340365,D5,B3,ramp_pacing,P5,21,standard,electrical
W0173,0,0,-1.578670151235885,-1.9566348765093289,-1.8050889289497043,-0.5052720383762476,-1.3983614672643445,2.074062474231764,-0.20602334600243238,0.8571428571428571,0.05172413793103448,0.8793103448275862,-1.3447803860617435,-1.7919187849063503,-1.1352875160975398,D6,B3,baseline,P5,21,fatty_acid,none
W0174,0,0,-0.4832712103481854,-0.5816529158611832,-0.4305142837756578,-0.4328120517703028,-0.7180349974712933,-0.9918483043478132,-0.8172494554957831,0.7894736842105263,0.10344827586206896,0.5689655172413793,-1.3066456133967392,-0.2759797070557912,-1.0447840513666165,D1,B3,baseline,P6,27,standard,electrical
W0175,0,1,0.5146222014025656,0.08848699110485188,0.4419867795539853,0.18967286741192918,1.1779253740670759,-0.5950833800610452,-0.4963557480117739,0.35,0.1323529411764706,0.5735294117647058,-1.0206348184092082,0.3565685411737653,1.0437955478037837,D2,B3,baseline,P6,20,fatty_acid,electrical
W0176,0,1,0.4109582765761358,0.03828165480440437,0.7422306709126143,0.09206839520372807,0.6510474872879428,-0.20093219045337216,-0.6092627932376291,0.4166666666666667,0.1956521739130435,0.5434782608695652,1.153047223496028,0.727904864714148,0.8964155975040308,D3,B3,ramp_pacing,P6,26,fatty_acid,drug_pulse
W0177,0,1,1.7505493598211317,1.305225908469285,1.4268199271097024,1.939214466186699,1.9639888253010984,-0.9531791593927559,-1.1737980193669044,0.20833333333333334,0.14864864864864866,0.527027027027027,1.2483841551585384,1.5704076157994868,1.0137960722904569,D4,B3,ramp_pacing,P6,27,lactate_selection,drug_pulse
W0178,0,0,-0.0822119406499656,-0.1591477233508257,0.35419911784563735,-0.7351618950417237,0.39888995716982106,0.7883579541822633,0.673771811601633,0.45454545454545453,0.16129032258064516,0.6612903225806451,0.10434097520841402,-1.269417933373989,-1.1390217248446162,D5,B3,high_calcium,P6,30,standard,drug_pulse
W0179,0,1,-0.15496592634567233,0.15587354702972567,0.21055058654748848,-0.3691719507199596,-0.45949926927904705,0.9158295134350354,0.5198076590209217,0.125,0.1875,0.6458333333333334,0.3140822248659369,0.4877788072337695,0.9262934173072515,D6,B3,high_calcium,P6,32,standard,electrical
